,Gene_Name,Product,Lineage,Tax ID,GO_Terms
12977,ndk,Nucleoside diphosphate kinase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016301 (kinase activity) [Confidence: IEA:UniProtKB-KW]
12978,gltA,Citrate synthase,f__Methanomethylophilaceae,2517203,GO:0004108 (citrate (Si)-synthase activity) [Confidence: IEA:TreeGrafter]
12979,aroA,2-amino-3%2C7-dideoxy-D-threo-hept-6-ulosonate synthase,f__Methanomethylophilaceae,2517203,GO:0003866 (3-phosphoshikimate 1-carboxyvinyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
12980,mbhJ,putative membrane-bound hydrogenase subunit mbhJ,f__Methanomethylophilaceae,2517203,No GO terms found
12981,mbhL_1,Membrane-bound hydrogenase subunit alpha,f__Methanomethylophilaceae,2517203,No GO terms found
12982,uvrA,UvrABC system protein A,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
12983,pan,Proteasome-activating nucleotidase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:UniProtKB-UniRule]
12984,atpB,V-type ATP synthase beta chain,f__Methanomethylophilaceae,2517203,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0046933 (proton-transporting ATP synthase activity, rotational mechanism) [Confidence: IEA:UniProtKB-UniRule]"
12985,serS1,Serine--tRNA ligase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004828 (serine-tRNA ligase activity) [Confidence: IEA:UniProtKB-UniRule]
12986,cbiD,Cobalt-precorrin-5B C,f__Methanomethylophilaceae,2517203,GO:0008168 (methyltransferase activity) [Confidence: IEA:UniProtKB-KW]
12987,metAA,Homoserine O-acetyltransferase,f__Methanomethylophilaceae,2517203,GO:0004414 (homoserine O-acetyltransferase activity) [Confidence: IEA:UniProtKB-EC]; GO:0008899 (homoserine O-succinyltransferase activity) [Confidence: IEA:InterPro]
12988,cysO_1,Protein CysO,f__Methanomethylophilaceae,2517203,No GO terms found
12989,mcrB,Methyl-coenzyme M reductase I subunit beta,f__Methanomethylophilaceae,2517203,GO:0050524 (coenzyme-B sulfoethylthiotransferase activity) [Confidence: IEA:InterPro]
12990,fadA_1,3-ketoacyl-CoA thiolase,f__Methanomethylophilaceae,2517203,GO:0003985 (acetyl-CoA C-acetyltransferase activity) [Confidence: IEA:UniProtKB-EC]
12991,rtcB,tRNA-splicing ligase RtcB,f__Methanomethylophilaceae,2517203,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003972 (RNA ligase (ATP) activity) [Confidence: IEA:TreeGrafter]; GO:0170057 (RNA ligase (GTP) activity) [Confidence: IEA:UniProtKB-EC]
12992,thrS,Threonine--tRNA ligase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004829 (threonine-tRNA ligase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000049 (tRNA binding) [Confidence: IEA:UniProtKB-KW]
12993,porB,Pyruvate synthase subunit PorB,f__Methanomethylophilaceae,2517203,GO:0019164 (pyruvate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0030976 (thiamine pyrophosphate binding) [Confidence: IEA:InterPro]
12994,cfbC,Ni-sirohydrochlorin a%2Cc-diamide reductive cyclase complex%2C component CfbC,f__Methanomethylophilaceae,2517203,No GO terms found
12995,trpE,Anthranilate synthase component 1,f__Methanomethylophilaceae,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
12996,trpG,Anthranilate synthase component 2,f__Methanomethylophilaceae,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:TreeGrafter]
12997,trpD,Anthranilate phosphoribosyltransferase,f__Methanomethylophilaceae,2517203,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
12998,trpC,Indole-3-glycerol phosphate synthase,f__Methanomethylophilaceae,2517203,GO:0004425 (indole-3-glycerol-phosphate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004640 (phosphoribosylanthranilate isomerase activity) [Confidence: IEA:TreeGrafter]
12999,ddl,D-alanine--D-alanine ligase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0008716 (D-alanine-D-alanine ligase activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:InterPro]
13000,gdhA1,NADP-specific glutamate dehydrogenase A1,f__Methanomethylophilaceae,2517203,No GO terms found
13001,hisD,Histidinol dehydrogenase,f__Methanomethylophilaceae,2517203,GO:0004399 (histidinol dehydrogenase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0008270 (zinc ion binding) [Confidence: IEA:UniProtKB-UniRule]
13002,btuD_8,Vitamin B12 import ATP-binding protein BtuD,f__Methanomethylophilaceae,2517203,No GO terms found
13003,leuC_1,3-isopropylmalate dehydratase large subunit,f__Methanomethylophilaceae,2517203,"GO:0003861 (3-isopropylmalate dehydratase activity) [Confidence: IEA:InterPro]; GO:0051539 (4 iron, 4 sulfur cluster binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]"
13004,gyrB,DNA gyrase subunit B,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0034335 (DNA negative supercoiling activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
13005,gyrA,DNA gyrase subunit A,f__Methanomethylophilaceae,2517203,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003918 (DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity) [Confidence: IEA:UniProtKB-UniRule]"
13006,argG,Argininosuccinate synthase,f__Methanomethylophilaceae,2517203,GO:0004055 (argininosuccinate synthase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]
13007,ychF,Ribosome-binding ATPase YchF,f__Methanomethylophilaceae,2517203,GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:TreeGrafter]
13008,vat_2,VCP-like ATPase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
13009,gpmA,2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase,f__Methanomethylophilaceae,2517203,GO:0016868 (intramolecular phosphotransferase activity) [Confidence: IEA:InterPro]
13010,thiC,Phosphomethylpyrimidine synthase,f__Methanomethylophilaceae,2517203,"GO:0051539 (4 iron, 4 sulfur cluster binding) [Confidence: IEA:UniProtKB-KW]; GO:0016829 (lyase activity) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]"
13011,livG_2,putative branched-chain amino acid transport ATP-binding protein LivG,f__Methanomethylophilaceae,2517203,No GO terms found
13012,mntP,manganese efflux pump MntP,f__Methanomethylophilaceae,2517203,GO:0005384 (manganese ion transmembrane transporter activity) [Confidence: IEA:UniProtKB-UniRule]
13013,rpiA_1,Ribose-5-phosphate isomerase A,f__Methanomethylophilaceae,2517203,GO:0004751 (ribose-5-phosphate isomerase activity) [Confidence: IEA:UniProtKB-UniRule]
13014,fhs,Formate--tetrahydrofolate ligase,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0004329 (formate-tetrahydrofolate ligase activity) [Confidence: IEA:InterPro]
13015,kdpB_2,Potassium-transporting ATPase ATP-binding subunit,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:InterPro]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0005391 (P-type sodium:potassium-exchanging transporter activity) [Confidence: IEA:TreeGrafter]
13016,iscS2,Cysteine desulfurase IscS 2,f__Methanomethylophilaceae,2517203,GO:0031071 (cysteine desulfurase activity) [Confidence: IEA:UniProtKB-EC]; GO:0051536 (iron-sulfur cluster binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
13017,iscU2,Iron-sulfur cluster assembly scaffold protein IscU 2,f__Methanomethylophilaceae,2517203,"GO:0051537 (2 iron, 2 sulfur cluster binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0031071 (cysteine desulfurase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:UniProtKB-UniRule]"
13018,cysO_2,Protein CysO,f__Methanomethylophilaceae,2517203,No GO terms found
13019,aksF,Homoisocitrate dehydrogenase,f__Methanomethylophilaceae,2517203,No GO terms found
13020,ilvC,Ketol-acid reductoisomerase,f__Methanomethylophilaceae,2517203,GO:0016853 (isomerase activity) [Confidence: IEA:UniProtKB-KW]; GO:0004455 (ketol-acid reductoisomerase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]
13021,hmgA,3-hydroxy-3-methylglutaryl-coenzyme A reductase,f__Methanomethylophilaceae,2517203,GO:0004420 (hydroxymethylglutaryl-CoA reductase (NADPH) activity) [Confidence: IEA:InterPro]
13022,ppa,Inorganic pyrophosphatase,f__Methanomethylophilaceae,2517203,GO:0004427 (inorganic diphosphate phosphatase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
13023,ruvB,Holliday junction ATP-dependent DNA helicase RuvB,f__Methanomethylophilaceae,2517203,No GO terms found
13024,apeA,M18 family aminopeptidase 1,f__Methanomethylophilaceae,2517203,No GO terms found
13025,trpB2,Tryptophan synthase beta chain 2,f__Methanomethylophilaceae,2517203,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
13026,apt_2,Adenine phosphoribosyltransferase,f__Methanomethylophilaceae,2517203,GO:0003999 (adenine phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-EC]
13027,thrC,Threonine synthase,f__Methanomethylophilaceae,2517203,GO:0003941 (L-serine ammonia-lyase activity) [Confidence: IEA:TreeGrafter]; GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:InterPro]; GO:0004794 (threonine deaminase activity) [Confidence: IEA:TreeGrafter]; GO:0004795 (threonine synthase activity) [Confidence: IEA:UniProtKB-UniRule]
13028,proA,Gamma-glutamyl phosphate reductase,f__Methanomethylophilaceae,2517203,GO:0004350 (glutamate-5-semialdehyde dehydrogenase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0050661 (NADP binding) [Confidence: IEA:InterPro]
13029,htpG,Chaperone protein HtpG,f__Methanomethylophilaceae,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0140662 (ATP-dependent protein folding chaperone) [Confidence: IEA:InterPro]; GO:0051082 (unfolded protein binding) [Confidence: IEA:InterPro]
13030,thiG,Thiazole synthase,f__Methanomethylophilaceae,2517203,GO:1990107 (thiazole synthase activity) [Confidence: IEA:UniProtKB-EC]
13031,argH_2,Argininosuccinate lyase,f__Methanomethylophilaceae,2517203,GO:0004056 (argininosuccinate lyase activity) [Confidence: IEA:UniProtKB-UniRule]
13032,leuA_2,2-isopropylmalate synthase,f__Methanomethylophilaceae,2517203,GO:0003852 (2-isopropylmalate synthase activity) [Confidence: IEA:InterPro]
13033,eno,Enolase,f__Methanomethylophilaceae,2517203,GO:0000287 (magnesium ion binding) [Confidence: IEA:InterPro]; GO:0004634 (phosphopyruvate hydratase activity) [Confidence: IEA:InterPro]
13034,ogt,Methylated-DNA--protein-cysteine methyltransferase,f__Methanobacteriaceae,2159,GO:0003908 (methylated-DNA-[protein]-cysteine S-methyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
13035,arnB_1,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,f__Methanobacteriaceae,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
13036,hldE,Bifunctional protein HldE,f__Methanobacteriaceae,2159,GO:0033785 (heptose 7-phosphate kinase activity) [Confidence: IEA:TreeGrafter]; GO:0033786 (heptose-1-phosphate adenylyltransferase activity) [Confidence: IEA:TreeGrafter]
13037,rapA,RNA polymerase-associated protein RapA,f__Methanobacteriaceae,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0015616 (DNA translocase activity) [Confidence: IEA:TreeGrafter]; GO:0004386 (helicase activity) [Confidence: IEA:UniProtKB-KW]; GO:0016787 (hydrolase activity) [Confidence: IEA:UniProtKB-KW]
13038,arnB_1,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,f__Methanobacteriaceae,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
13039,trpG,Anthranilate synthase component 2,f__Methanobacteriaceae,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]
13040,btuD_2,Vitamin B12 import ATP-binding protein BtuD,f__Methanobacteriaceae,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
13041,cobB,NAD-dependent protein deacetylase,f__Methanobacteriaceae,2159,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0042242 (cobyrinic acid a,c-diamide synthase activity) [Confidence: IEA:UniProtKB-UniRule]"
13042,cheB,Chemotaxis response regulator protein-glutamate methylesterase,f__Methanobacteriaceae,2159,GO:0000156 (phosphorelay response regulator activity) [Confidence: IEA:InterPro]; GO:0008984 (protein-glutamate methylesterase activity) [Confidence: IEA:InterPro]; GO:0008757 (S-adenosylmethionine-dependent methyltransferase activity) [Confidence: IEA:InterPro]
13043,thiE,Thiamine-phosphate synthase,f__Methanobacteriaceae,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
13044,btuD_9,Vitamin B12 import ATP-binding protein BtuD,f__Methanobacteriaceae,2159,No GO terms found
13045,arnB_3,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,f__Methanobacteriaceae,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0008483 (transaminase activity) [Confidence: IEA:UniProtKB-KW]
13046,aglJ,Glycosyltransferase AglJ,f__Methanobacteriaceae,2159,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]
13047,copB,Copper-exporting P-type ATPase B,f__Methanobacteriaceae,2159,No GO terms found
13048,wecC_2,UDP-N-acetyl-D-mannosamine dehydrogenase,f__Methanobacteriaceae,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
13049,pnp,Polyribonucleotide nucleotidyltransferase,f__Methanobacteriaceae,2159,GO:0047847 (deoxyuridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004850 (uridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]
13050,trpA,Tryptophan synthase alpha chain,f__Methanobacteriaceae,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
13051,fadB,Fatty acid oxidation complex subunit alpha,f__Methanobacteriaceae,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
13052,mltF,Membrane-bound lytic murein transglycosylase F,f__Methanobacteriaceae,2159,No GO terms found
13053,btuD_12,Cobalamin import ATP-binding protein BtuD,f__Methanobacteriaceae,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0042626 (ATPase-coupled transmembrane transporter activity) [Confidence: IEA:TreeGrafter]
13054,tatD_2,Tat-linked quality control protein TatD,f__Methanobacteriaceae,2159,GO:0004536 (DNA nuclease activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
13055,hcaB,3-phenylpropionate-dihydrodiol,f__Methanobacteriaceae,2159,No GO terms found
13056,pepE,Peptidase E,f__Methanobacteriaceae,2159,GO:0008237 (metallopeptidase activity) [Confidence: IEA:InterPro]
13057,sudA,Sulfide dehydrogenase subunit alpha,f__Methanobacteriaceae,2159,GO:0016491 (oxidoreductase activity) [Confidence: IEA:UniProtKB-KW]
13058,tatD_1,Tat-linked quality control protein TatD,f__Methanobacteriaceae,2159,GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
13059,btuD_5,Vitamin B12 import ATP-binding protein BtuD,f__Methanobacteriaceae,2159,No GO terms found
13060,arnB_1,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,f__Methanobacteriaceae,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
13061,menE,2-succinylbenzoate--CoA ligase,f__Methanobacteriaceae,2159,GO:0008756 (o-succinylbenzoate-CoA ligase activity) [Confidence: IEA:UniProtKB-EC]
13062,wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,f__Methanobacteriaceae,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
13063,fadB,Fatty acid oxidation complex subunit alpha,f__Methanobacteriaceae,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
13064,thiE,Thiamine-phosphate synthase,f__Methanobacteriaceae,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
13065,arnC_4,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,f__Methanobacteriaceae,2159,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]
13066,trpA,Tryptophan synthase alpha chain,f__Methanobacteriaceae,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
13067,trpC,Indole-3-glycerol phosphate synthase,f__Methanobacteriaceae,2159,GO:0004425 (indole-3-glycerol-phosphate synthase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0004640 (phosphoribosylanthranilate isomerase activity) [Confidence: IEA:TreeGrafter]
13068,trpD,Anthranilate phosphoribosyltransferase,f__Methanobacteriaceae,2159,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
13069,trpE,Anthranilate synthase component 1,f__Methanobacteriaceae,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
13070,prpB,2-methylisocitrate lyase,f__Methanobacteriaceae,2159,GO:0016829 (lyase activity) [Confidence: IEA:UniProtKB-KW]
13071,rhaD_1,L-rhamnose 1-dehydrogenase,f__Methanobacteriaceae,2159,GO:0016491 (oxidoreductase activity) [Confidence: IEA:UniProtKB-KW]
13072,dapH_1,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase,f__Methanobacteriaceae,2159,No GO terms found
